64,1,323
22,2,228
36,3,331
50,4,489
15,5,521
229,13,321
43,7,363
57,8,210
221,64,323
323,1,365
210,8,318
1,9,365
9,10,280
10,11,212
11,12,151
151,12,229
29,6,302
14,15,183
183,15,449
5,16,220
220,16,288
18,19,145
145,19,301
228,2,320
19,20,301
20,21,213
21,22,150
23,24,182
182,24,448
24,25,448
219,26,289
28,29,144
144,29,302
6,30,211
30,31,152
152,31,232
232,32,334
32,33,334
334,33,482
237,35,335
3,37,261
261,37,420
37,38,420
420,38,523
285,39,409
207,41,236
41,42,236
148,43,363
196,7,324
44,45,193
193,45,442
45,46,442
253,193,442
47,48,375
375,48,465
48,49,465
264,51,410
51,52,410
410,52,509
206,55,235
147,57,210
318,58,326
58,59,326
59,60,322
298,53,429
55,56,235
60,61,231
224,65,376
300,79,379
25,26,219
146,66,203
231,61,354
267,78,402
208,69,305
62,63,149
181,70,385
203,66,336
34,35,237
289,27,304
270,68,439
288,17,303
197,68,270
287,66,388
299,96,510
465,49,512
217,79,300
421,69,533
386,71,511
311,88,377
490,170,533
202,67,337
400,76,527
143,67,202
286,67,389
274,109,396
143,101,306
146,98,427
257,73,464
291,68,384
411,74,479
258,72,463
143,96,480
197,127,317
56,57,147
367,71,386
371,85,503
194,75,277
42,43,148
376,65,392
333,76,400
149,63,221
230,132,305
346,83,470
13,14,321
345,84,473
33,34,482
344,82,469
2,23,320
146,103,307
191,73,257
214,146,427
192,72,258
204,75,259
259,75,445
383,88,500
211,108,238
226,81,275
212,107,240
218,80,225
213,106,239
265,81,373
209,100,309
319,89,329
295,74,436
214,80,284
259,113,390
222,77,403
197,97,507
398,98,518
224,102,275
403,77,430
297,85,316
223,76,333
391,70,399
234,92,358
351,174,469
360,90,450
350,175,470
233,91,359
355,176,473
263,70,405
500,88,538
4,51,264
283,86,502
408,161,503
380,109,483
485,112,539
294,111,422
39,40,409
312,133,377
35,36,335
290,87,381
327,91,356
292,189,443
432,115,463
266,98,398
328,92,357
293,187,444
340,90,434
262,99,267
433,117,464
265,97,397
201,95,362
272,113,462
54,55,206
206,104,296
256,86,393
395,163,502
433,93,459
348,93,452
432,94,458
347,94,451
271,65,308
227,81,268
225,80,269
224,125,308
397,97,519
227,103,284
149,100,209
332,89,446
63,64,221
310,89,332
272,87,401
40,41,207
281,87,461
148,105,236
296,104,403
406,99,417
392,157,396
215,79,273
8,58,318
230,89,310
152,108,211
250,116,495
150,106,213
249,119,497
362,95,457
261,114,454
186,138,434
255,166,436
151,107,212
411,118,492
189,94,432
239,106,475
187,93,433
240,107,476
435,95,471
238,108,474
225,101,273
277,120,435
304,144,359
238,84,343
303,145,358
239,82,342
66,146,307
292,124,441
205,77,330
294,168,430
282,76,520
7,44,324
231,129,528
186,100,341
150,22,228
228,140,475
12,13,229
229,141,476
31,32,232
232,142,474
218,126,308
300,153,311
267,99,406
216,78,481
67,143,306
352,198,518
265,156,268
447,199,519
394,110,415
271,133,312
415,110,493
46,47,404
377,88,517
483,109,494
408,85,514
316,85,371
407,111,496
380,241,396
274,157,517
486,110,499
370,112,485
282,122,283
417,99,419
312,157,392
390,113,532
311,153,484
309,166,332
208,132,419
53,54,429
489,160,536
294,170,490
298,121,478
260,114,423
285,130,381
205,134,325
382,168,422
181,113,272
349,137,424
191,92,328
17,18,303
192,91,327
27,28,304
307,103,506
203,124,352
317,127,504
270,123,447
306,101,505
204,120,277
330,128,477
61,62,354
280,139,450
338,83,346
233,135,356
343,84,345
234,136,357
342,82,344
263,153,379
290,131,401
26,27,289
315,140,451
16,17,288
314,141,452
323,184,340
240,83,338
281,114,453
390,165,510
460,118,524
221,138,341
220,117,278
388,156,497
321,183,348
293,123,440
219,115,279
389,155,495
320,182,347
336,174,351
257,117,466
456,119,531
258,115,467
455,116,530
283,122,374
395,112,487
237,137,353
281,171,423
195,131,290
207,105,339
105,148,223
193,122,324
350,123,439
226,127,373
98,146,203
94,189,292
291,175,439
93,187,293
108,232,474
337,176,355
335,185,424
313,142,457
96,143,202
286,176,337
287,174,336
292,198,352
349,194,471
202,120,364
305,69,421
319,128,472
147,104,235
297,121,382
195,130,339
333,195,339
325,134,421
208,99,262
209,129,354
100,186,295
104,147,222
210,128,330
211,135,302
30,152,211
11,151,212
212,139,280
213,136,301
21,150,213
125,218,308
103,146,214
101,143,215
215,143,480
276,154,504
267,154,481
379,79,508
217,126,273
101,215,273
218,125,284
289,173,467
347,182,458
288,172,466
348,183,459
295,186,479
100,149,341
222,147,330
329,205,477
399,131,527
223,148,361
402,78,488
216,127,226
266,155,269
126,218,225
102,216,226
227,125,275
103,214,284
125,224,275
441,190,451
106,150,228
440,188,452
107,151,229
255,132,310
230,134,329
446,177,528
62,149,354
435,200,457
108,152,232
359,91,414
233,144,302
358,92,413
234,145,301
56,147,235
104,206,235
42,148,236
105,207,236
331,185,335
349,201,353
343,179,356
135,211,238
342,180,357
136,213,239
338,178,360
139,212,240
216,102,372
372,102,376
274,159,378
262,164,418
378,159,501
256,162,416
371,244,486
387,71,515
181,131,399
282,163,412
256,158,394
368,50,489
487,112,513
412,163,487
360,178,428
384,154,492
191,119,425
397,249,497
192,116,426
398,250,495
391,245,487
416,162,525
369,161,535
52,53,509
394,158,526
253,158,393
434,254,479
254,118,411
319,177,446
411,248,417
374,253,393
387,162,493
444,187,464
257,172,413
443,189,463
258,173,414
423,171,445
364,204,468
260,194,424
75,194,260
38,39,523
260,185,454
380,164,488
69,208,418
263,165,532
391,247,405
407,161,408
316,160,516
127,197,373
438,249,519
80,214,266
437,250,518
406,248,492
164,262,402
103,227,268
81,265,268
101,225,269
80,266,269
97,197,270
293,199,447
217,133,271
126,217,271
445,171,462
131,181,401
79,217,273
126,225,273
386,159,542
369,242,501
102,226,275
81,227,275
127,216,276
276,216,481
355,200,435
75,204,277
278,117,433
278,183,449
