24,1,54
12,2,64
16,3,65
20,4,53
49,23,70
22,8,36
43,6,72
45,5,71
10,5,45
54,1,73
14,6,43
9,10,35
35,10,45
64,2,68
13,14,34
34,14,43
15,16,51
18,7,61
65,3,69
37,18,61
7,19,40
40,19,75
4,21,39
36,8,49
19,20,75
39,21,62
11,12,50
38,25,52
8,23,49
46,26,57
47,25,63
39,28,74
36,28,39
44,29,58
6,15,72
38,27,41
42,32,58
17,18,37
5,11,71
35,27,48
34,26,46
42,26,60
41,27,59
48,27,66
23,24,70
38,28,67
47,29,55
37,29,44
47,30,74
49,33,67
28,38,52
21,22,62
39,30,53
40,30,55
50,12,64
25,38,41
51,16,65
41,31,57
26,34,43
43,32,60
58,29,63
3,17,69
27,35,45
45,31,59
56,41,57
2,13,68
55,29,61
56,42,63
1,9,73
66,38,67
48,33,54
28,36,49
31,45,50
46,31,64
32,43,51
44,32,65
30,39,74
25,47,52
4,39,53
53,30,75
9,35,73
54,33,70
29,37,61
30,47,55
25,41,56
26,42,56
31,46,57
26,56,57
32,44,58
29,47,63
31,41,59
27,45,59
32,42,60
26,43,60
7,40,61
40,55,61
22,36,62
36,39,62
25,56,63
42,58,63
13,34,68
31,50,64
17,37,69
32,51,65
27,38,66
33,48,66
28,49,67
33,66,67
34,46,68
46,64,68
37,44,69
44,65,69
33,49,70
24,54,70
50,45,71
11,50,71
51,43,72
15,51,72
35,48,73
48,54,73
52,47,74
28,52,74
30,40,75
20,53,75
