-1,-1.2246e-16
6.1232e-17,-1
1,0
6.1232e-17,1
-0.70711,-0.70711
0.70711,-0.70711
0.70711,0.70711
-0.70711,0.70711
-0.92388,-0.38268
-0.38268,-0.92388
0.38268,-0.92388
0.92388,-0.38268
0.92388,0.38268
0.38268,0.92388
-0.38268,0.92388
-0.92388,0.38268
4.8572e-17,1.0408e-17
-0.39329,0.26422
0.26422,0.39329
0.39329,-0.26422
-0.26422,-0.39329
-0.11523,0.58449
0.11523,-0.58449
0.58449,0.11523
-0.58449,-0.11523
-0.63723,0.42705
0.42705,0.63723
0.63723,-0.42705
-0.42705,-0.63723
0.20843,0.040433
0.040433,-0.20843
-0.040433,0.20843
-0.20843,-0.040433
0.70925,-0.1929
0.1929,0.70925
-0.70925,0.1929
-0.58317,-0.44779
-0.1929,-0.70925
0.58317,0.44779
0.44779,-0.58317
-0.44779,0.58317
