-1,-1.2246e-16
6.1232e-17,-1
1,0
6.1232e-17,1
-0.70711,-0.70711
0.70711,-0.70711
0.70711,0.70711
-0.70711,0.70711
-0.96593,-0.25882
-0.86603,-0.5
-0.5,-0.86603
-0.25882,-0.96593
0.25882,-0.96593
0.5,-0.86603
0.86603,-0.5
0.96593,-0.25882
0.96593,0.25882
0.86603,0.5
0.5,0.86603
0.25882,0.96593
-0.25882,0.96593
-0.5,0.86603
-0.86603,0.5
-0.96593,0.25882
-0.01062,0.023883
0.23544,-0.42555
-0.45565,-0.18025
-0.29057,0.3865
0.4444,0.19794
0.16942,0.57358
-0.20917,-0.50959
0.5426,-0.22316
-0.63168,0.17025
0.27297,-0.69867
-0.71582,-0.2611
-0.42574,0.64407
0.71749,0.25285
-0.28369,0.070664
-0.13243,0.69876
0.43646,0.631
-0.17221,-0.2233
0.32499,-0.20607
0.51075,-0.51808
0.62246,0.024971
-0.52136,-0.49194
0.044907,-0.60276
0.15163,0.26916
-0.65654,-0.037723
-0.59357,0.41556
-0.3544,-0.71751
0.7276,-0.357
-0.095393,0.23501
0.11829,0.80045
-0.80938,0.097273
0.35787,0.42392
0.1015,-0.20502
-0.001133,-0.39532
0.43435,-0.040335
-0.34016,-0.35334
0.40238,-0.3438
0.58823,0.45182
-0.32943,0.79338
0.24018,0.0057021
-0.11472,-0.76859
0.77925,-0.12157
-0.49762,0.046687
-0.45968,0.21682
0.091897,-0.80821
0.81715,0.083222
-0.77329,0.28797
-0.5208,-0.6964
0.70265,-0.52057
-0.82944,-0.092637
-0.039997,0.43146
0.29646,0.76682
