320,1,7232
86,2,6116
164,3,1810
242,4,1797
47,5,5034
125,6,2963
203,7,4812
281,8,1801
4495,1,7293
1,9,7293
2852,314,4474
4474,315,5122
9,10,6326
10,11,2959
1764,310,3007
11,12,1825
1825,12,2967
2967,13,4827
13,14,4827
4827,14,4904
2743,16,5067
4906,702,7667
17,18,1855
1855,18,2900
2900,19,2909
20,21,1773
1773,21,5073
21,22,5073
4944,1773,5073
4273,23,7287
2737,26,4477
26,27,4477
27,28,2874
28,29,1769
1769,29,2914
29,30,2914
30,31,2884
2884,31,7629
31,32,7629
7437,2884,7629
4252,34,5048
34,35,5048
1779,249,4623
5048,35,7411
7411,35,10886
37,38,3116
2822,39,4630
41,42,2720
2720,42,3119
42,43,3119
43,44,1861
1861,44,3089
1768,45,2816
2816,46,4749
2912,5,4919
5,48,4919
48,49,4744
2769,1628,4744
1785,52,1822
53,54,733
733,54,1835
54,55,1835
1835,55,3000
55,56,3000
1770,696,5071
57,58,1833
58,59,1124
1124,59,3074
59,60,3074
61,62,1800
1130,63,1830
63,64,1830
1783,513,1834
1824,65,1866
66,67,1798
1131,68,1796
1796,69,2880
2880,70,3032
70,71,3032
71,72,1849
1849,72,2905
2905,73,2916
2916,74,4831
4831,75,7518
75,76,7518
4309,76,6903
6903,77,7105
3924,78,7831
79,80,2841
4923,999,5124
1858,81,2807
81,82,2807
2807,82,4433
82,83,4433
4433,83,10435
6440,84,9212
4147,86,6116
2,87,3087
3087,87,4615
4561,89,5092
5092,90,10463
90,91,10463
91,92,3965
6373,93,12701
93,94,8795
3870,97,6178
97,98,6178
6178,98,10755
6987,99,7045
99,100,7045
100,101,4517
102,103,1791
1791,103,4872
103,104,4872
104,105,3112
2803,106,4425
4425,107,4498
4498,108,4558
110,111,1125
1125,111,3085
111,112,3085
3085,112,7828
113,114,2703
2856,1013,5008
2703,114,4804
115,116,1793
1793,116,5116
117,118,4335
4335,118,6806
6806,119,7363
121,122,2735
2735,122,4916
4916,122,7843
2963,6,2993
6,126,2993
2837,127,3105
127,128,3105
130,131,734
734,131,1851
131,132,1851
1851,132,2935
2935,133,3127
133,134,3127
134,135,2877
2877,135,2975
1803,138,2982
138,139,2982
1734,139,3059
1127,141,3115
141,142,3113
2973,726,3115
3034,515,4929
2886,143,3098
143,144,3098
145,146,1857
1857,146,3104
1776,147,4518
148,149,2716
2716,149,7456
7456,149,7650
4410,150,6896
2777,1512,4410
151,152,3065
3065,152,4171
3083,154,10852
154,155,7493
7508,1667,10852
155,156,5093
1795,159,1854
159,160,1854
1854,160,3117
1757,161,2883
3,165,735
735,165,1827
165,166,1827
2978,518,5097
1818,167,1856
1856,168,7583
168,169,7583
169,170,5031
2783,494,4777
171,172,2908
5031,170,7542
173,174,1120
1813,175,1820
1820,176,2997
1754,177,3053
177,178,3053
178,179,1807
1807,179,4988
4988,180,6393
181,182,4208
4208,182,10641
182,183,7441
183,184,4264
184,185,2779
2779,185,7778
189,190,1109
1109,190,3084
190,191,3084
3107,193,5105
194,195,1122
195,196,732
732,196,1847
1847,197,2932
2932,198,3102
4785,708,5074
198,199,3102
200,201,1117
1117,201,3042
201,202,3042
3066,709,5053
2741,203,4812
204,205,1792
1792,205,1864
205,206,1864
1809,207,4444
207,208,4444
208,209,2717
2717,209,4411
209,210,4411
4411,210,6510
210,211,6510
212,213,4274
213,214,2759
2759,214,7537
2910,217,4908
217,218,4908
2857,218,4836
219,220,1775
1775,220,3029
1116,223,3123
223,224,1837
1115,225,3122
225,226,1838
226,227,1114
1114,227,2817
227,228,2817
228,229,1848
1848,229,2818
2818,230,4452
230,231,4452
4452,231,6354
231,232,6354
232,233,4846
4846,233,6047
234,235,3976
236,237,3081
3081,237,4313
1766,239,2945
4,243,736
736,243,1118
243,244,1118
1118,244,1812
1812,245,1826
245,246,1826
1808,247,1865
250,251,2796
2796,251,7885
251,252,4878
252,253,2921
254,255,1106
1106,255,2899
255,256,2899
2899,256,2901
257,258,1774
1774,258,5027
258,259,5027
4907,1001,7937
5027,259,7681
4215,260,6912
6912,261,9307
263,264,4575
4575,264,7425
265,266,2962
266,267,1806
1806,267,1863
267,268,1863
2867,270,2976
270,271,2976
2976,271,3076
1750,273,2844
273,274,2844
2844,274,3106
274,275,3106
3106,275,5104
276,277,1840
277,278,1780
1126,279,1811
1129,281,1801
1801,8,5143
8,282,2863
2863,282,4838
282,283,4838
2840,284,6457
285,286,4133
4133,286,6949
286,287,6949
6949,287,10552
288,289,2692
2692,289,4240
290,291,3041
2756,292,4586
4586,293,4821
1788,295,2854
295,296,2854
2811,297,4968
2850,298,4987
298,299,4987
299,300,2951
300,301,1839
1839,301,3054
1119,303,3073
303,304,3073
1113,307,1829
308,309,1121
310,311,3007
311,312,1794
1794,312,1859
1859,313,2852
315,316,5122
5122,316,7098
3941,321,6431
302,303,1119
7672,2779,7778
7214,357,10804
8325,322,13164
239,240,2945
8530,364,13055
7262,325,9641
2823,188,2894
9366,326,9623
9275,324,12930
3991,601,5546
8750,771,13282
7098,316,10533
247,248,1865
6098,323,9196
305,306,1128
6339,352,8429
123,124,4602
6278,339,11453
6950,343,10425
11108,327,13157
8755,751,11199
4044,325,7262
8839,1247,12103
6353,334,8708
6202,329,10293
12573,455,13430
6135,2122,10563
5907,337,10117
9167,330,12767
8103,845,11063
8263,332,12316
6389,328,9990
11786,375,13609
8943,322,11796
8071,341,12172
8640,3245,12602
9480,865,12570
87,88,4615
2835,693,4842
162,163,1805
6027,566,12123
2975,136,4593
13296,1959,13683
4553,358,7615
5738,446,8401
318,319,2800
7083,331,7353
278,279,1126
5718,341,9053
6055,328,9829
2702,331,4348
4348,331,7241
6760,346,6888
8852,336,9412
4191,338,9206
3029,220,5146
6075,329,8919
8891,330,12955
5843,335,8911
8376,533,11889
306,307,1113
7112,350,10140
6591,452,10664
6782,560,10287
12617,385,12709
4523,351,4759
6044,353,6456
6668,352,10296
105,106,2803
5990,326,9366
3903,333,7818
5792,343,6411
6028,439,10832
3040,360,7713
9143,1951,12486
2872,361,4938
5950,337,10420
5974,444,9379
9206,338,11764
4740,363,7404
4799,333,7201
9451,423,12110
126,127,2837
10355,345,11834
10944,3135,11513
6792,617,12410
9024,344,12734
9582,424,13065
8589,396,12532
9288,340,12230
6343,342,10609
8749,348,12094
9129,371,13592
10335,425,10661
8186,1210,13185
9035,375,11786
5889,340,11395
4406,350,7112
10733,346,11926
8652,422,12631
10011,866,12920
8337,368,11750
11247,366,13605
8656,374,12649
6652,399,7484
8617,385,12876
13278,377,13400
9027,335,9400
2695,347,4788
4596,476,6350
6603,355,10522
249,250,4623
9075,342,9531
6766,938,10410
8440,811,11632
4253,362,7773
4077,349,6972
6171,378,8702
8113,344,11521
9108,367,12281
4329,349,9843
240,241,2904
4172,359,10550
8473,330,11778
8251,429,11502
6198,1226,8928
2851,521,3129
4694,358,6542
9207,356,12284
1120,174,1813
4415,359,7499
9536,1183,9981
23,24,7287
2800,319,4403
6868,354,9317
3957,336,6232
6329,540,9175
4014,1319,6643
8115,344,10901
5986,383,6607
8613,376,11956
1111,413,1817
39,40,4630
8982,369,12907
6227,348,9637
8994,373,11311
6843,354,10748
294,295,1788
4399,827,6203
2792,1451,4450
4609,351,7675
7345,388,12505
4788,347,7868
4611,355,10591
6835,379,7468
2887,401,7671
2790,490,6052
5934,397,10208
2810,362,4261
6513,381,9432
2812,404,3058
6272,356,7406
4819,492,7139
10207,332,10382
1790,269,2867
4431,391,7597
2673,359,4172
4637,407,7108
152,153,4171
156,157,4263
4792,704,4897
4453,920,9793
6736,993,7221
6101,403,9393
4711,964,10460
1756,700,6523
83,84,6440
4162,361,6744
211,212,5036
2918,363,4740
8747,429,12248
6023,365,12857
8500,353,12904
8945,3326,13400
6270,456,9729
4322,321,7138
9442,370,10254
12682,529,13384
4341,456,6656
11860,788,12960
6491,416,10059
8675,368,13536
6768,390,9915
5714,396,10100
10243,1136,12223
6396,386,9872
5772,539,9817
5999,374,12073
11349,414,13138
13138,414,13689
6130,1233,6716
5719,416,10473
6759,1204,11977
50,51,2960
5644,370,9442
8927,1937,11290
9175,540,12854
11455,427,12521
13100,1139,13532
8611,3359,12887
11448,524,12129
5563,809,8126
8175,2020,13372
4336,438,7047
6385,370,10356
11556,366,13678
3917,389,5811
8548,428,8728
9110,433,12278
11089,424,12625
5701,369,8982
10557,426,11244
8128,1234,11043
3932,356,9207
12207,417,13096
6318,3303,8529
6935,347,10508
5698,418,8920
8276,530,11795
116,117,5116
4169,378,7015
5690,372,11254
9070,371,12359
6125,440,9099
4420,380,9090
5895,380,7198
8290,459,12674
7218,382,9291
4357,630,7167
4024,443,6831
9026,828,12898
7168,381,10749
4227,384,7684
5845,2320,9843
8366,1202,11646
4005,446,5738
11527,447,13450
6375,328,10351
5631,572,11305
6955,399,10067
4259,463,6484
4199,384,7319
6415,398,9931
7266,445,10521
4607,473,7721
7136,395,7617
4037,400,9005
9566,831,9686
4344,391,7733
279,280,1811
4756,480,7541
8821,372,12313
11107,739,12085
4426,1296,9937
8947,538,12842
8338,419,10383
5885,451,10271
3847,434,9586
6515,628,9836
5914,436,11074
6548,1180,12376
3869,382,6533
2704,394,7830
186,187,3100
6179,1309,10357
5764,807,9118
7265,381,10142
6476,402,7487
4501,470,7459
8268,442,13298
7197,411,10125
3976,235,6014
6118,383,9439
6132,903,9885
136,137,4593
8728,428,13548
6939,387,10081
7248,1004,9958
8795,94,11824
9698,421,12039
12505,388,12714
4086,1363,8720
5754,1475,11715
4200,400,10320
2824,466,4589
8740,1295,12337
2821,502,7349
3904,400,6991
6224,451,10269
7426,1450,7669
246,247,1808
4039,2454,6640
2947,714,5039
2804,475,6763
11532,415,13579
4318,671,4579
6489,437,11822
8670,3335,12498
2659,435,6321
4220,1087,7583
6380,1235,10759
4149,580,10436
4069,360,7233
2836,411,7930
4388,469,7324
3022,481,7939
6079,380,10413
3020,491,7093
7237,633,7318
9728,483,9779
4081,394,7351
196,197,1847
2806,406,5134
6266,453,12971
2903,718,4894
3035,409,4464
6153,441,9148
4234,467,4454
6177,2456,7167
2875,410,5133
4288,395,9649
5712,447,8494
2640,397,3962
6052,490,10313
4789,482,7299
4463,1615,4687
2958,405,7846
8328,959,12303
144,145,2847
2710,392,7180
4404,1509,7502
5751,581,8900
4350,401,7216
2753,1447,7384
7092,443,12902
1121,309,1764
9780,1149,12400
4775,408,4892
289,290,4240
2861,498,5068
3041,291,5084
5029,499,7670
6829,450,7389
2709,500,10061
2938,471,10171
3016,515,5015
9938,612,10405
2793,661,4959
215,216,5061
7118,398,7928
108,109,4558
6719,393,10653
6122,2144,9268
4520,484,7883
4352,460,4790
4292,635,6123
4761,1719,7846
2827,409,3049
2921,253,2988
2895,406,5070
2774,681,10194
6974,355,10102
68,69,1796
4741,405,7421
5102,499,7464
1828,511,1843
1832,402,5141
4060,462,6795
2776,513,5155
69,70,2880
2954,488,4873
313,314,2852
3095,408,4850
4304,698,5112
4454,467,7131
4689,1666,4849
1844,517,2996
7608,407,9840
735,518,2992
4455,659,4985
1850,1096,3086
4513,1041,4941
736,520,3001
2928,508,4845
4716,412,6911
4837,412,7893
4954,484,7916
1122,522,5016
5749,417,12756
5612,1158,8869
10958,1142,13690
6322,556,11315
8428,427,13160
9209,5378,11631
8339,3328,12951
8456,1166,12778
11426,440,13310
8885,348,12180
9511,431,9809
6407,528,10343
11631,433,12643
8623,423,12912
10938,430,13011
6713,393,8960
12322,430,13670
9101,531,11990
11146,1136,13412
7334,625,7910
2755,448,4599
12724,8032,13579
8480,422,12080
8312,534,11679
10383,419,12934
7005,548,10066
8449,420,11360
8681,527,11581
4108,2508,9872
1798,521,3128
5821,544,10096
8691,437,9487
9379,444,10216
6186,396,10877
6184,389,9585
9422,432,10860
5998,432,9422
6252,525,9930
6167,350,9661
5923,542,9350
8204,1154,11370
9597,5398,12248
11787,455,12776
8166,1197,11770
7183,588,7269
12940,533,13631
7807,2718,7808
6634,546,12353
2688,461,4554
10950,376,11696
6636,2306,6656
5887,526,8770
8108,532,13569
11495,7998,13069
4492,883,6551
6302,561,13076
8606,551,11067
11240,1182,13455
12123,566,12994
5903,552,11281
3951,2236,5982
7424,592,10366
10734,2187,11965
8144,554,11597
4770,357,7214
9977,555,10009
6287,564,8618
11307,375,13576
9388,790,11968
9876,1370,12326
8148,558,13378
8283,1207,10927
9305,559,12500
11360,420,12997
9726,1322,12676
4093,463,6808
6315,459,11797
8476,3356,9034
9191,525,12360
8741,779,13051
6279,1299,9801
9474,5512,12500
10996,527,12610
8946,2278,9099
7357,812,9775
8552,565,11504
6392,1230,12869
5723,1307,10985
5722,542,12656
10216,444,10454
4661,476,6312
5871,891,9060
6011,523,9456
6684,823,6685
3914,1327,9472
3927,835,6733
4268,633,7237
6334,439,10637
6524,442,11097
6428,585,9980
11167,573,12719
9218,768,12463
7339,465,9499
4885,1341,10752
6787,905,10315
11305,572,11949
6450,468,9976
9333,576,13293
8590,755,9635
9678,584,12763
4280,651,4590
7415,1060,10171
2744,1503,6465
4386,475,6978
11651,1162,11938
10028,1214,10309
4977,603,7286
6693,547,9421
6437,468,7814
10861,800,10946
4507,474,7712
7077,483,10027
6547,577,9387
8615,2410,9387
9694,1311,13477
3999,450,6829
4176,449,10545
13354,797,13667
214,215,7537
9376,2235,10290
7087,1698,7939
7324,469,10228
6888,346,10733
4061,462,7039
10026,589,10347
2854,296,4826
9737,458,12490
5956,420,8449
6666,482,10409
45,46,2816
8448,536,10990
4560,489,10833
9665,815,13297
8660,842,11498
7676,497,9645
4078,432,5998
6663,2290,10738
2666,478,6459
9152,597,11449
11013,1252,13516
8395,540,11481
4236,435,9001
4232,544,6351
4049,454,8622
4446,892,7031
4048,665,6882
10961,537,11654
6971,1439,10614
4546,478,4621
12258,545,12336
4493,598,7704
8262,602,13635
4360,465,9946
124,125,4378
10990,536,11053
9854,1186,12847
2763,464,4774
4216,606,9624
9549,1976,12144
5546,601,11697
6628,593,6925
4771,488,7154
9495,1460,11499
4262,563,7054
4653,453,6266
4473,610,7495
2819,464,5022
2946,1048,5076
4418,449,7455
4571,2322,10545
3912,472,9745
7306,612,10479
4293,620,7166
271,272,3076
4224,2172,6200
10063,615,12841
6860,854,10853
8470,616,11397
2798,487,4644
9356,431,12581
3965,92,6373
2758,479,4583
6029,546,9202
4509,491,7923
5023,2527,7495
4707,1680,7541
4409,621,7716
8622,454,11920
4438,452,6591
6834,583,10144
1817,413,4556
4423,505,5041
2948,654,7744
1755,506,2984
7717,504,7866
11752,8108,13569
2740,1793,5116
4110,438,7849
7792,596,10575
6562,588,10839
6071,458,6241
5879,579,9892
4209,856,7848
6936,653,10406
4124,473,7071
9283,605,10680
6436,648,10217
221,222,2825
2727,624,3875
4047,505,10553
3906,439,8842
6632,1571,10888
7609,3753,10521
6038,445,10239
1739,697,7163
4599,448,7089
1802,506,3060
8619,2222,12283
6176,2515,7339
6034,2279,8960
6477,401,7724
4319,464,4675
2728,679,4866
4644,487,7249
5067,1089,7667
4820,991,7457
8401,446,12883
4127,446,6461
11596,2552,12902
4137,605,9283
6374,457,10265
6413,457,9877
7325,470,10780
6414,860,10160
6992,495,7416
2791,644,7085
6448,896,9245
4746,646,4803
7013,403,10519
9284,579,9385
6578,631,10732
4676,587,7955
4114,649,6661
1790,710,5136
6904,650,10660
6774,664,10731
4747,1592,7108
128,129,2864
9492,1343,12959
2862,638,5001
9272,571,9773
7057,2691,10780
6486,632,7246
2723,624,7571
2780,412,4716
6324,537,13506
6304,938,6766
7243,607,10716
4578,657,7294
2805,485,4727
4539,1604,4873
7721,473,7725
2787,506,4813
7545,494,7638
9498,578,11940
2855,1059,4590
4721,941,10813
224,225,1115
6686,462,9443
4862,512,4965
4188,622,6850
241,242,1816
4570,2679,7499
9517,578,12777
7193,979,7226
1778,192,3107
9997,1377,10799
175,176,1820
7450,604,12181
129,130,1799
1805,163,1814
2998,668,5058
4106,870,7761
2906,485,9629
5741,580,9631
7366,618,10536
6138,477,8843
4506,568,9543
4181,492,7767
4148,1532,7678
5731,655,7116
2713,618,4196
4946,1728,7464
1123,511,2983
7332,496,7938
4265,647,7291
4822,486,7945
2991,1650,4682
2845,496,7332
307,308,1829
5896,853,9884
2903,507,5132
6848,387,6939
56,57,2990
6119,1431,10649
4581,680,4766
7435,2696,10027
4359,648,6436
3096,493,4895
2747,682,7087
2739,678,4891
4928,683,7473
2957,685,4600
3059,726,5015
6174,471,7100
6819,497,10190
3058,404,5013
4777,494,7545
261,262,9307
7626,2906,9629
1815,514,4967
1836,519,3125
4356,623,9154
7,204,2942
4496,484,7476
7290,600,7505
4244,619,10808
6687,4094,10366
2968,692,3094
3094,692,4966
6728,1538,7476
2994,731,5016
2745,480,7133
4489,657,6712
2897,700,5149
2923,669,7871
1740,507,2838
1841,516,3078
4773,984,7245
163,164,1814
7087,682,7219
1771,501,7740
2728,1665,4627
1822,733,1853
4845,508,7929
4082,700,7385
5045,717,7317
1780,723,2983
2788,615,7157
4000,1391,6997
4739,1595,4967
2971,658,4760
4464,409,7944
2838,507,3071
4136,1480,7817
4541,627,7592
7743,1701,7744
179,180,4988
1110,707,5044
64,65,1824
6985,2709,10061
197,198,2932
4435,503,9555
3013,689,7452
4843,1726,5068
4943,717,7720
1781,511,3109
1819,674,2956
2725,503,4754
3908,634,6589
2986,510,7628
1783,1055,3018
2801,677,5082
1763,519,3062
4376,1771,7740
1731,501,3079
172,173,2876
7062,1029,12905
3015,701,3082
3008,701,3015
3039,1085,5071
1834,513,3120
1125,719,5011
7685,504,10676
2895,1031,4877
1748,1066,3027
2762,638,4714
3050,652,4629
1821,509,5128
1737,509,4726
2956,674,4695
283,284,2840
309,310,1764
2971,1595,7942
1112,728,1860
1123,725,1843
5088,705,5103
2968,1107,4929
2943,677,7934
5043,2643,7934
1842,512,3111
1781,1080,2983
3120,513,4883
65,66,1866
2974,1597,4837
2929,1042,4794
732,522,1122
192,193,3107
2719,413,2842
2918,1047,4784
1762,516,5137
4522,699,5024
132,133,2935
2996,517,4530
166,167,1818
1846,686,5050
244,245,1812
1797,736,3001
8412,535,11300
5639,523,9140
8419,541,8425
4086,595,9845
6005,772,10133
8342,534,11892
8143,1179,11587
11326,740,12155
8034,751,8066
10908,529,13071
8109,531,10933
8183,742,11103
8770,526,12040
6165,418,11011
8844,776,13141
6377,436,10246
12417,1152,13465
9053,341,12396
5853,814,12851
5642,569,9329
5661,570,9021
8196,528,13027
4635,922,6747
6095,3344,11597
5880,798,11340
8646,543,13066
9311,2276,13315
9056,551,11470
11035,562,13613
8571,1974,10242
5834,809,9985
8221,1169,11104
11795,530,12288
11459,1137,13578
8609,1259,8679
8584,1221,11298
8638,745,11870
5917,1179,13598
10910,741,13007
11569,524,13162
11538,757,13320
11011,418,12158
5622,758,8139
11099,535,13264
9826,757,11114
8237,437,8691
11558,1941,13488
11775,1237,12967
5782,591,9374
8389,761,11273
5918,821,8614
8201,762,12580
10424,2045,12512
6646,582,10695
4160,590,7354
5801,1420,9707
8094,737,13280
5775,523,8294
6273,333,8317
4762,1354,9753
10949,1886,13184
6349,767,12150
6216,533,12412
9135,551,12006
3876,549,8784
4107,833,7659
8618,564,11076
5706,747,9147
4467,571,7244
6048,599,9535
8481,1202,12202
9479,3454,13479
9369,2073,12354
5720,1213,9096
9054,1253,12929
8392,774,13404
8894,549,12289
6694,1282,12052
8377,737,11061
9834,557,10154
5962,526,8411
11098,1925,13301
8350,565,12016
11953,3436,12292
9974,574,11726
5747,1375,10187
11559,750,13475
8453,780,13466
4002,766,7292
6885,385,12617
7054,563,11575
9156,3514,11581
6595,614,10321
3926,620,9639
8293,1229,11919
8614,821,9772
9402,785,12134
8604,582,11957
8096,419,11158
6821,557,9119
8368,599,11780
8025,808,10911
8779,1230,12319
6769,357,10070
8654,789,10845
10849,2047,12211
11469,2005,11826
8785,557,9834
8102,2005,10920
8431,556,11243
10088,769,13200
11543,775,12794
4102,451,9491
2660,1649,7172
10844,5670,10845
6004,608,10851
6050,367,9407
9930,525,12730
11744,1188,13124
11279,550,13452
11949,572,12177
