-1,-1.2246e-16
6.1232e-17,-1
1,0
6.1232e-17,1
-0.70711,-0.70711
0.70711,-0.70711
0.70711,0.70711
-0.70711,0.70711
-0.99923,-0.03926
-0.99692,-0.078459
-0.99307,-0.11754
-0.98769,-0.15643
-0.98079,-0.19509
-0.97237,-0.23345
-0.96246,-0.27144
-0.95106,-0.30902
-0.93819,-0.34612
-0.92388,-0.38268
-0.90814,-0.41866
-0.89101,-0.45399
-0.8725,-0.48862
-0.85264,-0.5225
-0.83147,-0.55557
-0.80902,-0.58779
-0.78532,-0.61909
-0.76041,-0.64945
-0.73432,-0.6788
-0.6788,-0.73432
-0.64945,-0.76041
-0.61909,-0.78532
-0.58779,-0.80902
-0.55557,-0.83147
-0.5225,-0.85264
-0.48862,-0.8725
-0.45399,-0.89101
-0.41866,-0.90814
-0.38268,-0.92388
-0.34612,-0.93819
-0.30902,-0.95106
-0.27144,-0.96246
-0.23345,-0.97237
-0.19509,-0.98079
-0.15643,-0.98769
-0.11754,-0.99307
-0.078459,-0.99692
-0.03926,-0.99923
0.03926,-0.99923
0.078459,-0.99692
0.11754,-0.99307
0.15643,-0.98769
0.19509,-0.98079
0.23345,-0.97237
0.27144,-0.96246
0.30902,-0.95106
0.34612,-0.93819
0.38268,-0.92388
0.41866,-0.90814
0.45399,-0.89101
0.48862,-0.8725
0.5225,-0.85264
0.55557,-0.83147
0.58779,-0.80902
0.61909,-0.78532
0.64945,-0.76041
0.6788,-0.73432
0.73432,-0.6788
0.76041,-0.64945
0.78532,-0.61909
0.80902,-0.58779
0.83147,-0.55557
0.85264,-0.5225
0.8725,-0.48862
0.89101,-0.45399
0.90814,-0.41866
0.92388,-0.38268
0.93819,-0.34612
0.95106,-0.30902
0.96246,-0.27144
0.97237,-0.23345
0.98079,-0.19509
0.98769,-0.15643
0.99307,-0.11754
0.99692,-0.078459
0.99923,-0.03926
0.99923,0.03926
0.99692,0.078459
0.99307,0.11754
0.98769,0.15643
0.98079,0.19509
0.97237,0.23345
0.96246,0.27144
0.95106,0.30902
0.93819,0.34612
0.92388,0.38268
0.90814,0.41866
0.89101,0.45399
0.8725,0.48862
0.85264,0.5225
0.83147,0.55557
0.80902,0.58779
0.78532,0.61909
0.76041,0.64945
0.73432,0.6788
0.6788,0.73432
0.64945,0.76041
0.61909,0.78532
0.58779,0.80902
0.55557,0.83147
0.5225,0.85264
0.48862,0.8725
0.45399,0.89101
0.41866,0.90814
0.38268,0.92388
0.34612,0.93819
0.30902,0.95106
0.27144,0.96246
0.23345,0.97237
0.19509,0.98079
0.15643,0.98769
0.11754,0.99307
0.078459,0.99692
0.03926,0.99923
-0.03926,0.99923
-0.078459,0.99692
-0.11754,0.99307
-0.15643,0.98769
-0.19509,0.98079
-0.23345,0.97237
-0.27144,0.96246
-0.30902,0.95106
-0.34612,0.93819
-0.38268,0.92388
-0.41866,0.90814
-0.45399,0.89101
-0.48862,0.8725
-0.5225,0.85264
-0.55557,0.83147
-0.58779,0.80902
-0.61909,0.78532
-0.64945,0.76041
-0.6788,0.73432
-0.73432,0.6788
-0.76041,0.64945
-0.78532,0.61909
-0.80902,0.58779
-0.83147,0.55557
-0.85264,0.5225
-0.8725,0.48862
-0.89101,0.45399
-0.90814,0.41866
-0.92388,0.38268
-0.93819,0.34612
-0.95106,0.30902
-0.96246,0.27144
-0.97237,0.23345
-0.98079,0.19509
-0.98769,0.15643
-0.99307,0.11754
-0.99692,0.078459
-0.99923,0.03926
-0.0038289,-0.0016152
-0.0089734,0.50437
0.43565,0.24993
-0.46499,0.19733
0.44178,-0.25447
-0.39408,-0.29678
0.019555,-0.51926
-0.35936,0.53606
-0.66169,-0.061142
0.32599,0.5781
0.66642,-0.0012971
0.52105,-0.5095
-0.4698,-0.57285
-0.28469,-0.034664
0.29474,0.0030123
0.14304,0.25181
-0.075069,0.75353
-0.6633,0.36055
0.63245,0.4069
-0.20505,0.30376
0.28189,-0.65558
-0.20353,-0.67925
-0.11804,-0.26744
0.69272,-0.2587
-0.65848,-0.32864
0.12862,0.66656
-0.76187,0.14567
0.74689,0.21371
-0.56814,0.54161
-0.28356,0.73635
0.53203,0.58757
-0.48454,0.0039258
0.28418,0.38161
0.47147,-0.06351
0.33118,0.75666
0.83269,-0.013311
-0.83014,-0.11261
-0.6118,-0.58759
0.13898,0.095983
0.56245,-0.64844
-0.49055,-0.70088
0.024765,0.8621
-0.79156,0.37139
0.75394,0.43547
0.15629,-0.24209
0.029575,-0.75876
-0.22924,-0.45742
-0.050009,0.18976
-0.47855,0.38232
-0.16828,0.59562
-0.28958,0.1571
-0.53923,-0.20324
-0.44701,0.68652
0.45917,0.43176
0.58248,0.15696
0.28227,0.17724
0.68925,-0.44597
0.16602,0.49796
0.17904,0.82718
0.42483,-0.72298
-0.34784,-0.76904
-0.59221,0.11802
-0.56578,-0.4445
0.27787,-0.80442
0.82624,-0.17816
0.56366,-0.17596
-0.13339,-0.10142
-0.80437,-0.27241
-0.72024,-0.45384
-0.69211,0.48728
-0.77304,0.018449
0.65724,0.56059
-0.18441,0.83717
0.42901,0.67104
-0.82939,0.258
0.80621,0.31952
0.85175,0.1199
-0.87961,0.11667
0.24596,0.66241
0.56105,0.68798
-0.64614,0.61914
0.41745,0.78785
-0.89793,-0.058395
-0.59249,-0.68834
0.92085,-0.021017
-0.053748,0.91205
0.66282,-0.64145
-0.68953,-0.61338
0.054979,0.92122
