-1,-1.2246e-16
6.1232e-17,-1
1,0
6.1232e-17,1
-0.70711,-0.70711
0.70711,-0.70711
0.70711,0.70711
-0.70711,0.70711
-0.92388,-0.38268
-0.38268,-0.92388
0.38268,-0.92388
0.92388,-0.38268
0.92388,0.38268
0.38268,0.92388
-0.38268,0.92388
-0.92388,0.38268
4.1633e-17,-2.4286e-17
-0.50049,0.33442
0.33442,0.50049
0.50049,-0.33442
-0.33442,-0.50049
-0.11709,0.58863
0.11709,-0.58863
0.58863,0.11709
-0.58863,-0.11709
-0.63663,-0.42464
-0.42464,0.63663
-0.75068,0.14869
0.63663,0.42464
0.42464,-0.63663
0.14869,0.75068
-0.14869,-0.75068
0.75068,-0.14869
