128,1,823
38,2,1527
68,3,313
98,4,318
23,5,1089
53,6,322
83,7,489
113,8,490
1192,127,1228
1,9,508
508,9,1111
1111,10,1128
316,121,503
10,11,1128
11,12,773
773,12,834
834,13,1338
13,14,1338
885,15,1756
318,4,504
15,16,1756
950,885,1756
17,18,1049
1049,18,1172
19,20,778
20,21,465
465,21,1026
21,22,1026
640,23,1089
323,25,507
25,26,507
26,27,321
321,27,830
830,28,1731
28,29,1731
29,30,1337
30,31,1067
1067,31,1115
32,33,477
477,33,1317
33,34,1317
1317,34,1466
35,36,897
897,36,1427
36,37,1427
1418,38,1527
2,39,1298
39,40,982
40,41,822
730,42,1113
43,44,739
44,45,502
502,45,752
752,46,1099
46,47,1099
1099,47,1724
47,48,1724
826,49,1271
322,6,506
6,54,506
54,55,320
320,55,484
55,56,484
57,58,482
482,58,813
58,59,813
59,60,702
702,60,1079
1079,61,1480
61,62,1480
909,62,1799
63,64,807
807,64,1218
65,66,486
313,3,488
488,69,1295
69,70,1295
71,72,475
475,72,768
768,73,1057
1057,74,1240
75,76,478
478,76,759
319,78,505
78,79,505
79,80,314
314,80,1059
80,81,1059
720,82,819
489,7,511
511,84,1342
1342,84,1759
1174,86,1236
86,87,1236
659,87,1205
87,88,1205
324,90,500
90,91,500
500,91,756
92,93,474
474,93,767
767,94,1058
1058,95,1239
4,99,504
99,100,317
317,100,754
100,101,754
101,102,501
501,102,769
769,103,1093
103,104,1093
104,105,775
775,105,1118
673,106,1316
107,108,510
510,108,733
733,109,832
832,110,1191
490,8,512
8,114,512
512,114,835
487,115,1088
116,117,663
1109,293,1719
663,117,1212
121,122,503
122,123,315
315,123,749
123,124,749
124,125,509
1001,129,1366
109,110,832
486,66,1334
1376,130,1859
1366,129,2002
89,90,324
753,142,1297
1095,133,1956
3,69,488
975,134,1085
1735,132,1824
509,125,806
118,119,483
1053,137,1966
96,97,479
1166,131,1849
1388,130,1634
1358,143,2003
48,49,826
1371,151,2034
1856,589,1956
1831,135,2148
991,187,2168
906,138,1420
1606,547,1968
