16,1,36
10,2,38
9,5,37
12,3,34
1,9,25
11,6,40
14,4,35
13,7,39
15,8,41
22,15,41
25,9,37
23,11,40
6,12,28
24,13,39
5,10,29
7,14,27
8,16,26
2,11,23
4,15,22
31,17,33
3,13,24
22,18,32
32,18,33
30,17,31
26,16,36
30,19,32
28,12,34
23,20,31
27,14,35
24,19,30
25,21,33
29,10,38
26,18,41
25,18,36
22,19,35
27,19,39
28,20,40
24,20,34
23,21,38
29,21,37
18,25,33
20,24,30
21,23,31
20,30,31
19,22,32
17,30,32
21,31,33
17,32,33
3,24,34
20,28,34
4,22,35
19,27,35
1,25,36
18,26,36
21,25,37
5,29,37
2,23,38
21,29,38
19,24,39
7,27,39
20,23,40
6,28,40
18,22,41
8,26,41
