-1,-1.2246e-16
6.1232e-17,-1
1,0
6.1232e-17,1
-0.70711,-0.70711
0.70711,-0.70711
0.70711,0.70711
-0.70711,0.70711
-0.99958,-0.029085
-0.99831,-0.058145
-0.99619,-0.087156
-0.99324,-0.11609
-0.98944,-0.14493
-0.98481,-0.17365
-0.97934,-0.20222
-0.97304,-0.23062
-0.96593,-0.25882
-0.95799,-0.2868
-0.94924,-0.31454
-0.93969,-0.34202
-0.92935,-0.36921
-0.91822,-0.39608
-0.90631,-0.42262
-0.89363,-0.4488
-0.8802,-0.4746
-0.86603,-0.5
-0.85112,-0.52498
-0.83549,-0.54951
-0.81915,-0.57358
-0.80212,-0.59716
-0.78442,-0.62024
-0.76604,-0.64279
-0.74703,-0.6648
-0.72737,-0.68624
-0.68624,-0.72737
-0.6648,-0.74703
-0.64279,-0.76604
-0.62024,-0.78442
-0.59716,-0.80212
-0.57358,-0.81915
-0.54951,-0.83549
-0.52498,-0.85112
-0.5,-0.86603
-0.4746,-0.8802
-0.4488,-0.89363
-0.42262,-0.90631
-0.39608,-0.91822
-0.36921,-0.92935
-0.34202,-0.93969
-0.31454,-0.94924
-0.2868,-0.95799
-0.25882,-0.96593
-0.23062,-0.97304
-0.20222,-0.97934
-0.17365,-0.98481
-0.14493,-0.98944
-0.11609,-0.99324
-0.087156,-0.99619
-0.058145,-0.99831
-0.029085,-0.99958
0.029085,-0.99958
0.058145,-0.99831
0.087156,-0.99619
0.11609,-0.99324
0.14493,-0.98944
0.17365,-0.98481
0.20222,-0.97934
0.23062,-0.97304
0.25882,-0.96593
0.2868,-0.95799
0.31454,-0.94924
0.34202,-0.93969
0.36921,-0.92935
0.39608,-0.91822
0.42262,-0.90631
0.4488,-0.89363
0.4746,-0.8802
0.5,-0.86603
0.52498,-0.85112
0.54951,-0.83549
0.57358,-0.81915
0.59716,-0.80212
0.62024,-0.78442
0.64279,-0.76604
0.6648,-0.74703
0.68624,-0.72737
0.72737,-0.68624
0.74703,-0.6648
0.76604,-0.64279
0.78442,-0.62024
0.80212,-0.59716
0.81915,-0.57358
0.83549,-0.54951
0.85112,-0.52498
0.86603,-0.5
0.8802,-0.4746
0.89363,-0.4488
0.90631,-0.42262
0.91822,-0.39608
0.92935,-0.36921
0.93969,-0.34202
0.94924,-0.31454
0.95799,-0.2868
0.96593,-0.25882
0.97304,-0.23062
0.97934,-0.20222
0.98481,-0.17365
0.98944,-0.14493
0.99324,-0.11609
0.99619,-0.087156
0.99831,-0.058145
0.99958,-0.029085
0.99958,0.029085
0.99831,0.058145
0.99619,0.087156
0.99324,0.11609
0.98944,0.14493
0.98481,0.17365
0.97934,0.20222
0.97304,0.23062
0.96593,0.25882
0.95799,0.2868
0.94924,0.31454
0.93969,0.34202
0.92935,0.36921
0.91822,0.39608
0.90631,0.42262
0.89363,0.4488
0.8802,0.4746
0.86603,0.5
0.85112,0.52498
0.83549,0.54951
0.81915,0.57358
0.80212,0.59716
0.78442,0.62024
0.76604,0.64279
0.74703,0.6648
0.72737,0.68624
0.68624,0.72737
0.6648,0.74703
0.64279,0.76604
0.62024,0.78442
0.59716,0.80212
0.57358,0.81915
0.54951,0.83549
0.52498,0.85112
0.5,0.86603
0.4746,0.8802
0.4488,0.89363
0.42262,0.90631
0.39608,0.91822
0.36921,0.92935
0.34202,0.93969
0.31454,0.94924
0.2868,0.95799
0.25882,0.96593
0.23062,0.97304
0.20222,0.97934
0.17365,0.98481
0.14493,0.98944
0.11609,0.99324
0.087156,0.99619
0.058145,0.99831
0.029085,0.99958
-0.029085,0.99958
-0.058145,0.99831
-0.087156,0.99619
-0.11609,0.99324
-0.14493,0.98944
-0.17365,0.98481
-0.20222,0.97934
-0.23062,0.97304
-0.25882,0.96593
-0.2868,0.95799
-0.31454,0.94924
-0.34202,0.93969
-0.36921,0.92935
-0.39608,0.91822
-0.42262,0.90631
-0.4488,0.89363
-0.4746,0.8802
-0.5,0.86603
-0.52498,0.85112
-0.54951,0.83549
-0.57358,0.81915
-0.59716,0.80212
-0.62024,0.78442
-0.64279,0.76604
-0.6648,0.74703
-0.68624,0.72737
-0.72737,0.68624
-0.74703,0.6648
-0.76604,0.64279
-0.78442,0.62024
-0.80212,0.59716
-0.81915,0.57358
-0.83549,0.54951
-0.85112,0.52498
-0.86603,0.5
-0.8802,0.4746
-0.89363,0.4488
-0.90631,0.42262
-0.91822,0.39608
-0.92935,0.36921
-0.93969,0.34202
-0.94924,0.31454
-0.95799,0.2868
-0.96593,0.25882
-0.97304,0.23062
-0.97934,0.20222
-0.98481,0.17365
-0.98944,0.14493
-0.99324,0.11609
-0.99619,0.087156
-0.99831,0.058145
-0.99958,0.029085
0.00010056,-0.0046028
0.15288,-0.47915
-0.34931,-0.35365
0.49899,-0.037768
-0.48114,0.13993
0.24167,0.43732
-0.20824,0.50089
0.50801,-0.40144
0.58122,0.29955
-0.15377,-0.644
-0.63379,-0.17522
0.26076,0.14239
-0.65293,0.33643
0.2183,0.69603
-0.28281,-0.075964
-0.066954,-0.27912
0.28811,-0.68996
0.73795,-0.11967
-0.4884,-0.56501
0.27579,-0.21567
-0.011888,0.29354
0.48231,0.55178
-0.48149,0.55285
-0.05041,0.72047
-0.73805,0.073066
0.74326,0.12707
0.057164,-0.67956
-0.5628,-0.36524
0.70837,-0.34407
0.48803,-0.61293
-0.34702,-0.71868
-0.17205,-0.4504
-0.47334,-0.061692
0.37673,0.2998
