-1,-1.2246e-16
6.1232e-17,-1
1,0
6.1232e-17,1
-0.70711,-0.70711
0.70711,-0.70711
0.70711,0.70711
-0.70711,0.70711
-0.99518,-0.098017
-0.98079,-0.19509
-0.95694,-0.29028
-0.92388,-0.38268
-0.88192,-0.4714
-0.83147,-0.55557
-0.77301,-0.63439
-0.63439,-0.77301
-0.55557,-0.83147
-0.4714,-0.88192
-0.38268,-0.92388
-0.29028,-0.95694
-0.19509,-0.98079
-0.098017,-0.99518
0.098017,-0.99518
0.19509,-0.98079
0.29028,-0.95694
0.38268,-0.92388
0.4714,-0.88192
0.55557,-0.83147
0.63439,-0.77301
0.77301,-0.63439
0.83147,-0.55557
0.88192,-0.4714
0.92388,-0.38268
0.95694,-0.29028
0.98079,-0.19509
0.99518,-0.098017
0.99518,0.098017
0.98079,0.19509
0.95694,0.29028
0.92388,0.38268
0.88192,0.4714
0.83147,0.55557
0.77301,0.63439
0.63439,0.77301
0.55557,0.83147
0.4714,0.88192
0.38268,0.92388
0.29028,0.95694
0.19509,0.98079
0.098017,0.99518
-0.098017,0.99518
-0.19509,0.98079
-0.29028,0.95694
-0.38268,0.92388
-0.4714,0.88192
-0.55557,0.83147
-0.63439,0.77301
-0.77301,0.63439
-0.83147,0.55557
-0.88192,0.4714
-0.92388,0.38268
-0.95694,0.29028
-0.98079,0.19509
-0.99518,0.098017
-0.0033157,0.0028483
-0.061578,-0.48808
0.39975,-0.28219
-0.45957,-0.17882
-0.37066,0.33014
0.45978,0.19806
0.10291,0.50976
0.2797,-0.62567
-0.4206,-0.54203
-0.63324,0.12673
0.67969,-0.082773
0.59635,0.43809
-0.45083,0.58455
-0.28524,0.059883
0.29525,-0.031162
0.10581,-0.26673
-0.18766,-0.2217
-0.12235,-0.7419
-0.71315,-0.24079
0.59864,-0.45931
-0.1017,0.70672
0.35585,0.60666
0.70377,0.15774
0.15376,0.23621
-0.61807,0.4038
-0.78287,-0.048319
0.45497,-0.62285
-0.33483,-0.69489
-0.60512,-0.44993
0.11237,-0.74376
0.74194,-0.29423
0.43821,-0.12797
-0.35384,-0.31036
0.10549,-0.45665
-0.45017,0.15999
-0.78933,0.1991
0.2711,-0.20668
-0.16346,-0.055469
-0.053828,-0.33734
-0.43594,0.72701
0.74262,0.4476
-0.12336,-0.87856
-0.8331,-0.30414
0.71718,-0.52492
-0.10746,0.26982
0.15495,0.74665
-0.21601,0.5292
0.322,0.40209
0.55392,0.070235
0.81188,0.019305
0.27145,-0.77205
0.37115,-0.48174
-0.55697,-0.60526
-0.59453,-0.053955
-0.25035,-0.55474
0.5619,-0.22883
-0.27602,0.77822
0.54355,0.6304
-0.51675,-0.31933
0.037482,-0.60552
-0.028088,-0.16301
0.13095,-0.099478
-0.32743,-0.12037
-0.62587,0.57586
-0.78121,0.3347
0.7798,0.30072
0.6124,0.2759
-0.51751,0.29314
0.15006,0.068199
-0.47969,0.43823
0.59381,-0.58583
-0.23622,-0.79926
0.86424,-0.20243
-0.83701,0.07184
-0.81757,-0.16566
-0.0076978,-0.84184
-0.74685,-0.38945
0.74071,-0.41288
0.37183,-0.19221
0.54723,-0.73622
-0.39128,-0.82966
0.0089865,-0.4216
-0.53415,0.72339
0.74077,0.53942
-0.87825,0.22074
-0.13535,-0.93196
-0.88575,-0.3191
0.75829,-0.55965
0.30553,0.14705
-0.41757,-0.0058731
0.2404,-0.35352
-0.19895,-0.38007
0.021331,0.1639
0.32567,0.77089
0.036263,0.36387
-0.010288,0.833
-0.074419,0.5652
0.19548,0.61735
0.4365,0.49049
-0.2702,0.2121
0.41533,0.013965
-0.65495,0.25473
-0.16532,0.8457
-0.30641,0.63865
0.8541,0.14196
-0.33775,0.47963
0.68693,0.058833
-0.46811,-0.70703
0.40268,-0.74541
-0.10166,-0.62937
-0.60322,-0.20739
0.50982,-0.38416
-0.71648,0.48428
-0.69958,-0.12532
0.49254,-0.50319
-0.21168,-0.6712
0.55898,0.17884
0.14446,-0.89671
-0.72875,-0.54684
-0.88492,-0.048203
0.85993,-0.090288
-0.76896,0.11644
-0.53412,-0.483
-0.64245,-0.32151
0.17454,-0.69687
-0.018982,-0.71785
-0.35546,-0.6086
0.3691,-0.59999
0.52854,0.73729
0.74465,-0.15965
0.68995,0.32701
0.63694,0.62925
-0.36911,-0.21068
0.168,-0.58337
-0.43581,-0.42375
0.63493,-0.35719
0.81362,-0.31073
0.46208,-0.21547
0.025459,-0.51677
0.58538,-0.12838
-0.50477,0.52108
-0.38676,0.81357
0.82029,0.39773
-0.42948,0.25645
-0.81067,0.26744
-0.62285,0.66708
0.68789,-0.59959
-0.88013,-0.23637
-0.20391,-0.88871
0.047524,-0.33944
0.3213,-0.1224
-0.26962,-0.034946
0.19119,-0.020682
0.069847,-0.1769
0.30405,-0.85778
-0.61598,-0.67546
-0.9072,0.12697
-0.47191,0.659
0.67148,0.48403
-0.064493,-0.072222
0.16813,-0.19011
-0.22566,-0.13118
-0.089754,-0.23911
-0.056864,-0.91552
-0.83448,-0.38086
-0.53845,0.37805
-0.83263,0.39977
0.78109,-0.4839
0.53268,-0.64841
-0.32057,-0.77532
-0.47681,0.79566
0.80339,0.48237
0.91647,-0.21954
0.64752,-0.51082
-0.14392,-0.8099
-0.78284,-0.25339
-0.13281,0.1075
-0.10377,0.42946
0.18308,0.37251
0.044831,0.66223
0.47808,0.34784
0.22556,0.84972
0.32922,0.26953
-0.53645,0.064688
